País,Estado/Región,C.P./Código Postal,Subtotal del Pedido (y superior),Precio del envío
MEX,*,39405,5,1767
MEX,*,39406,6,1767
MEX,*,39407,7,1767
MEX,*,39410,0,1767
MEX,*,39412,2,1767
MEX,*,39422,2,1767
MEX,*,39425,5,1767
MEX,*,39430,0,1767
MEX,*,39450,0,1767
MEX,*,39460,0,1767
MEX,*,39463,3,1767
MEX,*,39467,7,1767
MEX,*,39470,0,1767
MEX,*,39474,4,1767
MEX,*,39475,5,1767
MEX,*,39480,0,1767
MEX,*,39489,9,1767
MEX,*,39493,3,1767
MEX,*,39499,9,1767
MEX,*,39500,0,1767
MEX,*,39510,0,1767
MEX,*,39520,0,1767
MEX,*,39528,8,1767
MEX,*,39530,0,1767
MEX,*,39540,0,1767
MEX,*,39550,0,1767
MEX,*,39560,0,1767
MEX,*,39562,2,1767
MEX,*,39570,0,1767
MEX,*,39573,3,1767
MEX,*,39574,4,1767
MEX,*,39580,0,1767
MEX,*,39589,9,1767
MEX,*,39590,0,1767
MEX,*,39600,0,1767
MEX,*,39610,0,1767
MEX,*,39613,3,1767
MEX,*,39615,5,1767
MEX,*,39620,0,1767
MEX,*,39630,0,1767
MEX,*,39633,3,1767
MEX,*,39640,0,1767
MEX,*,39650,0,1767
MEX,*,39660,0,1767
MEX,*,39670,0,1767
MEX,*,39679,9,1767
MEX,*,39680,0,1767
MEX,*,39683,3,1767
MEX,*,39689,9,1767
MEX,*,39690,0,1767
MEX,*,39699,9,1767
MEX,*,39700,0,1767
MEX,*,39703,3,1767
MEX,*,39704,4,1767
MEX,*,39710,0,1767
MEX,*,39713,3,1767
MEX,*,39714,4,1767
MEX,*,39715,5,1767
MEX,*,39720,0,1767
MEX,*,39729,9,1767
MEX,*,39730,0,1767
MEX,*,39740,0,1767
MEX,*,39745,5,1767
MEX,*,39746,6,1767
MEX,*,39747,7,1767
MEX,*,39748,8,1767
MEX,*,39750,0,1767
MEX,*,39753,3,1767
MEX,*,39759,9,1767
MEX,*,39760,0,1767
MEX,*,39770,0,1767
MEX,*,39773,3,1767
MEX,*,39774,4,1767
MEX,*,39780,0,1767
MEX,*,39787,7,1767
MEX,*,39790,0,1767
MEX,*,39799,9,1767
MEX,*,39800,0,1767
MEX,*,39803,3,1767
MEX,*,39810,0,1767
MEX,*,39813,3,1767
MEX,*,39814,4,1767
MEX,*,39815,5,1767
MEX,*,39820,0,1767
MEX,*,39830,0,1767
MEX,*,39840,0,1767
MEX,*,39845,5,1767
MEX,*,39850,0,1767
MEX,*,39859,9,1767
MEX,*,39860,0,1767
MEX,*,39865,5,1767
MEX,*,39866,6,1767
MEX,*,39867,7,1767
MEX,*,39868,8,1767
MEX,*,39869,9,1767
MEX,*,39880,0,1767
MEX,*,39887,7,1767
MEX,*,39888,8,1767
MEX,*,39889,9,1767
MEX,*,39890,0,1767
MEX,*,39893,3,1767
MEX,*,39894,4,1767
MEX,*,39897,7,1767
MEX,*,39898,8,1767
MEX,*,39899,9,1767
MEX,*,39900,0,1767
MEX,*,39901,1,1767
MEX,*,39902,2,1767
MEX,*,39903,3,1767
MEX,*,39904,4,1767
MEX,*,39905,5,1767
MEX,*,39906,6,1767
MEX,*,39908,8,1767
MEX,*,39909,9,1767
MEX,*,39910,0,1767
MEX,*,39911,1,1767
MEX,*,39915,5,1767
MEX,*,39917,7,1767
MEX,*,39918,8,1767
MEX,*,39919,9,1767
MEX,*,39920,0,1767
MEX,*,39921,1,1767
MEX,*,39922,2,1767
MEX,*,39923,3,1767
MEX,*,39924,4,1767
MEX,*,39925,5,1767
MEX,*,39926,6,1767
MEX,*,39927,7,1767
MEX,*,39928,8,1767
MEX,*,39930,0,1767
MEX,*,39931,1,1767
MEX,*,39932,2,1767
MEX,*,39934,4,1767
MEX,*,39935,5,1767
MEX,*,39936,6,1767
MEX,*,39937,7,1767
MEX,*,40180,0,1767
MEX,*,40181,1,1767
MEX,*,40182,2,1767
MEX,*,40185,5,1767
MEX,*,40186,6,1767
MEX,*,40187,7,1767
MEX,*,40188,8,1767
MEX,*,40189,9,1767
MEX,*,40190,0,1767
MEX,*,40191,1,1767
MEX,*,40192,2,1767
MEX,*,40193,3,1767
MEX,*,40194,4,1767
MEX,*,40195,5,1767
MEX,*,40196,6,1767
MEX,*,40199,9,1767
MEX,*,40200,0,1767
MEX,*,40210,0,1767
MEX,*,40211,1,1767
MEX,*,40212,2,1767
MEX,*,40213,3,1767
MEX,*,40214,4,1767
MEX,*,40220,0,1767
MEX,*,40221,1,1767
MEX,*,40222,2,1767
MEX,*,40223,3,1767
MEX,*,40224,4,1767
MEX,*,40225,5,1767
MEX,*,40226,6,1767
MEX,*,40227,7,1767
MEX,*,40230,0,1767
MEX,*,40233,3,1767
MEX,*,40238,8,1767
MEX,*,40239,9,1767
MEX,*,40240,0,1767
MEX,*,40250,0,1767
MEX,*,40252,2,1767
MEX,*,40253,3,1767
MEX,*,40254,4,1767
MEX,*,40260,0,1767
MEX,*,40265,5,1767
MEX,*,40270,0,1767
MEX,*,40272,2,1767
MEX,*,40273,3,1767
MEX,*,40274,4,1767
MEX,*,40275,5,1767
MEX,*,40280,0,1767
MEX,*,40283,3,1767
MEX,*,40289,9,1767
MEX,*,40290,0,1767
MEX,*,40293,3,1767
MEX,*,40300,0,1767
MEX,*,40301,1,1767
MEX,*,40302,2,1767
MEX,*,40303,3,1767
MEX,*,40305,5,1767
MEX,*,40306,6,1767
MEX,*,40307,7,1767
MEX,*,40310,0,1767
MEX,*,40311,1,1767
MEX,*,40312,2,1767
MEX,*,40314,4,1767
MEX,*,40315,5,1767
MEX,*,40316,6,1767
MEX,*,40318,8,1767
MEX,*,40319,9,1767
MEX,*,40320,0,1767
MEX,*,40321,1,1767
MEX,*,40322,2,1767
MEX,*,40323,3,1767
MEX,*,40325,5,1767
MEX,*,40326,6,1767
MEX,*,40327,7,1767
MEX,*,40329,9,1767
MEX,*,42000,0,299
MEX,*,42004,4,299
MEX,*,42008,8,299
MEX,*,42009,9,299
MEX,*,42010,0,299
MEX,*,42014,4,299
MEX,*,42015,5,299
MEX,*,42018,8,299
MEX,*,42020,0,299
MEX,*,42026,6,299
MEX,*,42027,7,299
MEX,*,42029,9,299
MEX,*,42030,0,299
MEX,*,42032,2,299
MEX,*,42033,3,299
MEX,*,42034,4,299
MEX,*,42035,5,299
MEX,*,42036,6,299
MEX,*,42037,7,299
MEX,*,42039,9,299
MEX,*,42040,0,299
MEX,*,42050,0,299
MEX,*,42055,5,299
MEX,*,42056,6,299
MEX,*,42057,7,299
MEX,*,42058,8,299
MEX,*,42059,9,299
MEX,*,42060,0,299
MEX,*,42064,4,299
MEX,*,42070,0,299
MEX,*,42075,5,299
MEX,*,42078,8,299
MEX,*,42079,9,299
MEX,*,42080,0,299
MEX,*,42081,1,299
MEX,*,42082,2,299
MEX,*,42083,3,299
MEX,*,42084,4,299
MEX,*,42086,6,299
MEX,*,42088,8,299
MEX,*,42090,0,299
MEX,*,42092,2,299
MEX,*,42094,4,299
MEX,*,42095,5,299
MEX,*,42097,7,299
MEX,*,42098,8,299
MEX,*,42099,9,299
MEX,*,42100,0,299
MEX,*,42101,1,299
MEX,*,42102,2,299
MEX,*,42110,0,299
MEX,*,42111,1,299
MEX,*,42113,3,299
MEX,*,42115,5,299
MEX,*,42116,6,299
MEX,*,42117,7,299
MEX,*,42119,9,299
MEX,*,42160,0,300
MEX,*,42161,1,300
MEX,*,42162,2,300
MEX,*,42163,3,300
MEX,*,42164,4,300
MEX,*,42165,5,300
MEX,*,42170,0,300
MEX,*,42171,1,300
MEX,*,42175,5,300
MEX,*,42176,6,300
MEX,*,42177,7,300
MEX,*,42178,8,300
MEX,*,42179,9,300
MEX,*,42180,0,299
MEX,*,42181,1,299
MEX,*,42182,2,299
MEX,*,42183,3,299
MEX,*,42184,4,299
MEX,*,42185,5,299
MEX,*,42186,6,299
MEX,*,42187,7,299
MEX,*,42188,8,299
MEX,*,42500,0,400
MEX,*,42503,3,400
MEX,*,42504,4,400
MEX,*,42505,5,400
MEX,*,42506,6,400
MEX,*,42507,7,400
MEX,*,42510,0,400
MEX,*,42512,2,400
MEX,*,42523,3,400
MEX,*,42524,4,400
MEX,*,42564,4,400
MEX,*,42600,0,400
MEX,*,42601,1,400
MEX,*,42602,2,400
MEX,*,42603,3,400
MEX,*,42604,4,400
MEX,*,42607,7,400
MEX,*,42608,8,400
MEX,*,42610,0,400
MEX,*,42613,3,400
MEX,*,42616,6,400
MEX,*,42660,0,299
MEX,*,42680,0,400
MEX,*,42681,1,400
MEX,*,42682,2,400
MEX,*,42683,3,400
MEX,*,42684,4,400
MEX,*,42685,5,400
MEX,*,42686,6,400
MEX,*,42689,9,400
MEX,*,42690,0,400
MEX,*,42693,3,400
MEX,*,42694,4,400
MEX,*,42695,5,400
MEX,*,42700,0,550
MEX,*,42710,0,550
MEX,*,42718,8,550
MEX,*,42719,9,550
MEX,*,42723,3,550
MEX,*,42724,4,550
MEX,*,42725,5,550
MEX,*,42727,7,550
MEX,*,42728,8,550
MEX,*,42729,9,550
MEX,*,42730,0,550
MEX,*,42733,3,550
MEX,*,42734,4,550
MEX,*,42740,0,550
MEX,*,42743,3,550
MEX,*,42745,5,550
MEX,*,42746,6,550
MEX,*,42747,7,550
MEX,*,42748,8,550
MEX,*,42760,0,550
MEX,*,42763,3,550
MEX,*,42764,4,550
MEX,*,42765,5,550
MEX,*,42766,6,550
MEX,*,42767,7,550
MEX,*,42768,8,550
MEX,*,42770,0,550
MEX,*,42771,1,550
MEX,*,42772,2,550
MEX,*,42773,3,550
MEX,*,42774,4,550
MEX,*,42775,5,550
MEX,*,42776,6,550
MEX,*,42777,7,550
MEX,*,42780,0,550
MEX,*,42783,3,550
MEX,*,42784,4,550
MEX,*,42785,5,550
MEX,*,42789,9,550
MEX,*,42790,0,550
MEX,*,42793,3,550
MEX,*,42794,4,550
MEX,*,42795,5,550
MEX,*,42796,6,550
MEX,*,42800,0,400
MEX,*,42803,3,400
MEX,*,42804,4,400
MEX,*,42805,5,400
MEX,*,42806,6,400
MEX,*,42807,7,400
MEX,*,42808,8,400
MEX,*,42809,9,400
MEX,*,42810,0,400
MEX,*,42812,2,400
MEX,*,42813,3,400
MEX,*,42814,4,400
MEX,*,42815,5,400
MEX,*,42816,6,400
MEX,*,42820,0,400
MEX,*,42823,3,400
MEX,*,42824,4,400
MEX,*,42825,5,400
MEX,*,42826,6,400
MEX,*,42827,7,400
MEX,*,42830,0,400
MEX,*,42831,1,400
MEX,*,42832,2,400
MEX,*,42833,3,400
MEX,*,42834,4,400
MEX,*,42835,5,400
MEX,*,42836,6,400
MEX,*,42837,7,400
MEX,*,42838,8,400
MEX,*,42840,0,400
MEX,*,42842,2,400
MEX,*,42843,3,400
MEX,*,42844,4,400
MEX,*,42845,5,400
MEX,*,42846,6,400
MEX,*,42847,7,400
MEX,*,42848,8,400
MEX,*,42849,9,400
MEX,*,42852,2,400
MEX,*,42853,3,400
MEX,*,42854,4,400
MEX,*,42855,5,400
MEX,*,42858,8,400
MEX,*,42860,0,400
MEX,*,42863,3,400
MEX,*,42865,5,400
MEX,*,42866,6,400
MEX,*,42870,0,400
MEX,*,42873,3,400
MEX,*,42874,4,400
MEX,*,42875,5,400
MEX,*,42876,6,400
MEX,*,42880,0,400
MEX,*,42883,3,400
MEX,*,42884,4,400
MEX,*,42885,5,400
MEX,*,42890,0,400
MEX,*,42893,3,400
MEX,*,42894,4,400
MEX,*,42895,5,400
MEX,*,42950,0,550
MEX,*,42952,2,550
MEX,*,42953,3,550
MEX,*,42954,4,550
MEX,*,42955,5,550
MEX,*,42956,6,550
MEX,*,42957,7,550
MEX,*,42960,0,550
MEX,*,42963,3,550
MEX,*,42964,4,550
MEX,*,42965,5,550
MEX,*,42966,6,550
MEX,*,42967,7,550
MEX,*,42970,0,400
MEX,*,42973,3,400
MEX,*,42974,4,400
MEX,*,42975,5,400
MEX,*,42976,6,400
MEX,*,42977,7,400
MEX,*,42978,8,400
MEX,*,42979,9,400
MEX,*,42980,0,400
MEX,*,42982,2,400
MEX,*,42985,5,400
MEX,*,42986,6,400
MEX,*,42987,7,400
MEX,*,42988,8,400
MEX,*,42990,0,400
MEX,*,42992,2,400
MEX,*,42993,3,400
MEX,*,42994,4,400
MEX,*,42995,5,400
MEX,*,42996,6,400
MEX,*,43624,4,400
MEX,*,43625,5,400
MEX,*,43626,6,400
MEX,*,43627,7,400
MEX,*,43628,8,400
MEX,*,43629,9,400
MEX,*,43630,0,400
MEX,*,43632,2,400
MEX,*,43633,3,400
MEX,*,43640,0,400
MEX,*,43642,2,400
MEX,*,43644,4,400
MEX,*,43645,5,400
MEX,*,43646,6,400
MEX,*,43648,8,400
MEX,*,43649,9,400
MEX,*,43650,0,400
MEX,*,43659,9,400
MEX,*,43660,0,400
MEX,*,43669,9,400
MEX,*,43670,0,400
MEX,*,43673,3,400
MEX,*,43679,9,400
MEX,*,43680,0,400
MEX,*,43684,4,400
MEX,*,43685,5,400
MEX,*,43688,8,400
MEX,*,43689,9,400
MEX,*,43690,0,400
MEX,*,43695,5,400
MEX,*,43696,6,400
MEX,*,43697,7,400
MEX,*,43698,8,400
MEX,*,43699,9,400
MEX,*,43700,0,400
MEX,*,43703,3,400
MEX,*,43704,4,400
MEX,*,43705,5,400
MEX,*,43707,7,400
MEX,*,43709,9,400
MEX,*,43710,0,400
MEX,*,43713,3,400
MEX,*,43715,5,400
MEX,*,43800,0,299
MEX,*,43802,2,299
MEX,*,43803,3,299
MEX,*,43804,4,299
MEX,*,43806,6,299
MEX,*,43807,7,299
MEX,*,43808,8,299
MEX,*,43810,0,299
MEX,*,43815,5,299
MEX,*,43816,6,299
MEX,*,43820,0,299
MEX,*,43823,3,299
MEX,*,43824,4,299
MEX,*,43825,5,299
MEX,*,43826,6,299
MEX,*,43830,0,320
MEX,*,43836,6,320
MEX,*,43837,7,320
MEX,*,43838,8,320
MEX,*,43840,0,320
MEX,*,43845,5,320
MEX,*,43850,0,320
MEX,*,43860,0,299
MEX,*,43862,2,299
MEX,*,43863,3,299
MEX,*,43864,4,299
MEX,*,43865,5,299
MEX,*,43866,6,299
MEX,*,43870,0,299
MEX,*,43873,3,299
MEX,*,43874,4,299
MEX,*,43875,5,299
MEX,*,43876,6,299
MEX,*,43880,0,299
MEX,*,43882,2,299
MEX,*,43883,3,299
MEX,*,43884,4,299
MEX,*,43885,5,299
MEX,*,43890,0,299
MEX,*,43893,3,299
MEX,*,43894,4,299
MEX,*,43895,5,299
MEX,*,43896,6,299
MEX,*,43897,7,299
MEX,*,43970,0,550
MEX,*,43971,1,550
MEX,*,43972,2,550
MEX,*,43973,3,550
MEX,*,43974,4,550
MEX,*,43975,5,550
MEX,*,43976,6,550
MEX,*,43977,7,550
MEX,*,43980,0,550
MEX,*,43983,3,550
MEX,*,43984,4,550
MEX,*,43985,5,550
MEX,*,43986,6,550
MEX,*,43987,7,550
MEX,*,43988,8,550
MEX,*,43990,0,550
MEX,*,43991,1,550
MEX,*,43993,3,550
MEX,*,43994,4,550
MEX,*,43995,5,550
MEX,*,43996,6,550
MEX,*,43997,7,550
MEX,*,43998,8,550
MEX,*,50000,0,299
MEX,*,50009,9,299
MEX,*,50010,0,299
MEX,*,50016,6,299
MEX,*,50017,7,299
MEX,*,50018,8,299
MEX,*,50019,9,299
MEX,*,50020,0,299
MEX,*,50026,6,299
MEX,*,50039,9,299
MEX,*,50040,0,299
MEX,*,50050,0,299
MEX,*,50060,0,299
MEX,*,50069,9,299
MEX,*,50070,0,299
MEX,*,50071,1,299
MEX,*,50075,5,299
MEX,*,50076,6,299
MEX,*,50080,0,299
MEX,*,50090,0,299
MEX,*,50100,0,299
MEX,*,50103,3,299
MEX,*,50110,0,299
MEX,*,50115,5,299
MEX,*,50120,0,299
MEX,*,50122,2,299
MEX,*,50123,3,299
MEX,*,50130,0,299
MEX,*,50140,0,299
MEX,*,50150,0,299
MEX,*,50160,0,299
MEX,*,50168,8,299
MEX,*,50170,0,299
MEX,*,50180,0,299
MEX,*,50190,0,299
MEX,*,50200,0,299
MEX,*,50203,3,299
MEX,*,50205,5,299
MEX,*,50206,6,299
MEX,*,50209,9,299
MEX,*,50210,0,299
MEX,*,50214,4,299
MEX,*,50220,0,299
MEX,*,50223,3,299
MEX,*,50225,5,299
MEX,*,50226,6,299
MEX,*,50227,7,299
MEX,*,50228,8,299
MEX,*,50230,0,299
MEX,*,50233,3,299
MEX,*,50235,5,299
MEX,*,50236,6,299
MEX,*,50240,0,299
MEX,*,50245,5,299
MEX,*,50246,6,299
MEX,*,50250,0,299
MEX,*,50253,3,299
MEX,*,50254,4,299
MEX,*,50255,5,299
MEX,*,50256,6,299
MEX,*,50257,7,299
MEX,*,50258,8,299
MEX,*,50260,0,299
MEX,*,50263,3,299
MEX,*,50264,4,299
MEX,*,50265,5,299
MEX,*,50266,6,299
MEX,*,50270,0,299
MEX,*,50273,3,299
MEX,*,50274,4,299
MEX,*,50280,0,299
MEX,*,50283,3,299
MEX,*,50284,4,299
MEX,*,50285,5,299
MEX,*,50286,6,299
MEX,*,50290,0,299
MEX,*,50293,3,299
MEX,*,50294,4,299
MEX,*,50295,5,299
MEX,*,50850,0,299
MEX,*,50860,0,299
MEX,*,50863,3,299
MEX,*,50866,6,299
MEX,*,50870,0,299
MEX,*,50874,4,299
MEX,*,50880,0,299
MEX,*,50883,3,299
MEX,*,50884,4,299
MEX,*,50885,5,299
MEX,*,50886,6,299
MEX,*,50890,0,299
MEX,*,50893,3,299
MEX,*,50894,4,299
MEX,*,50895,5,299
MEX,*,50900,0,299
MEX,*,50903,3,299
MEX,*,50904,4,299
MEX,*,50906,6,299
MEX,*,50920,0,299
MEX,*,50933,3,299
MEX,*,50934,4,299
MEX,*,50935,5,299
MEX,*,50940,0,299
MEX,*,50943,3,299
MEX,*,51350,0,299
MEX,*,51354,4,299
MEX,*,51355,5,299
MEX,*,51356,6,299
MEX,*,51357,7,299
MEX,*,51360,0,299
MEX,*,51364,4,299
MEX,*,51366,6,299
MEX,*,51367,7,299
MEX,*,51370,0,299
MEX,*,51373,3,299
MEX,*,51374,4,299
MEX,*,51375,5,299
MEX,*,51380,0,299
MEX,*,51383,3,299
MEX,*,51384,4,299
MEX,*,51385,5,299
MEX,*,51386,6,299
MEX,*,51390,0,299
MEX,*,51393,3,299
MEX,*,52000,0,299
MEX,*,52004,4,299
MEX,*,52005,5,299
MEX,*,52006,6,299
MEX,*,52010,0,299
MEX,*,52020,0,299
MEX,*,52030,0,299
MEX,*,52040,0,299
MEX,*,52043,3,299
MEX,*,52044,4,299
MEX,*,52045,5,299
MEX,*,52046,6,299
MEX,*,52047,7,299
MEX,*,52050,0,299
MEX,*,52054,4,299
MEX,*,52055,5,299
MEX,*,52059,9,299
MEX,*,52060,0,299
MEX,*,52063,3,299
MEX,*,52064,4,299
MEX,*,52065,5,299
MEX,*,52067,7,299
MEX,*,52070,0,299
MEX,*,52073,3,299
MEX,*,52074,4,299
MEX,*,52075,5,299
MEX,*,52076,6,299
MEX,*,52077,7,299
MEX,*,52080,0,299
MEX,*,52082,2,299
MEX,*,52083,3,299
MEX,*,52084,4,299
MEX,*,52085,5,299
MEX,*,52088,8,299
MEX,*,52089,9,299
MEX,*,52090,0,299
MEX,*,52095,5,299
MEX,*,52096,6,299
MEX,*,52100,0,299
MEX,*,52104,4,299
MEX,*,52105,5,299
MEX,*,52106,6,299
MEX,*,52107,7,299
MEX,*,52110,0,299
MEX,*,52120,0,299
MEX,*,52140,0,299
MEX,*,52143,3,299
MEX,*,52144,4,299
MEX,*,52145,5,299
MEX,*,52146,6,299
MEX,*,52147,7,299
MEX,*,52148,8,299
MEX,*,52149,9,299
MEX,*,52150,0,299
MEX,*,52154,4,299
MEX,*,52155,5,299
MEX,*,52156,6,299
MEX,*,52157,7,299
MEX,*,52158,8,299
MEX,*,52159,9,299
MEX,*,52160,0,299
MEX,*,52161,1,299
MEX,*,52163,3,299
MEX,*,52164,4,299
MEX,*,52165,5,299
MEX,*,52166,6,299
MEX,*,52167,7,299
MEX,*,52168,8,299
MEX,*,52169,9,299
MEX,*,52170,0,299
MEX,*,52172,2,299
MEX,*,52175,5,299
MEX,*,52176,6,299
MEX,*,52177,7,299
MEX,*,52178,8,299
MEX,*,52179,9,299
MEX,*,52180,0,299
MEX,*,52182,2,299
MEX,*,52183,3,299
MEX,*,52185,5,299
MEX,*,52187,7,299
MEX,*,52200,0,299
MEX,*,52203,3,299
MEX,*,52204,4,299
MEX,*,52205,5,299
MEX,*,52210,0,299
MEX,*,52213,3,299
MEX,*,52214,4,299
MEX,*,52215,5,299
MEX,*,52220,0,299
MEX,*,52223,3,299
MEX,*,52224,4,299
MEX,*,52225,5,299
MEX,*,52226,6,299
MEX,*,52227,7,299
MEX,*,52228,8,299
MEX,*,52230,0,299
MEX,*,52233,3,299
MEX,*,52234,4,299
MEX,*,52235,5,299
MEX,*,52236,6,299
MEX,*,52240,0,299
MEX,*,52242,2,299
MEX,*,52243,3,299
MEX,*,52250,0,299
MEX,*,52253,3,299
MEX,*,52254,4,299
MEX,*,52280,0,299
MEX,*,52282,2,299
MEX,*,52286,6,299
MEX,*,52290,0,299
MEX,*,52300,0,299
MEX,*,52303,3,299
MEX,*,52304,4,299
MEX,*,52305,5,299
MEX,*,52307,7,299
MEX,*,52310,0,299
MEX,*,52315,5,299
MEX,*,52316,6,299
MEX,*,52317,7,299
MEX,*,52320,0,299
MEX,*,52323,3,299
MEX,*,52330,0,299
MEX,*,52333,3,299
MEX,*,52334,4,299
MEX,*,52336,6,299
MEX,*,52337,7,299
MEX,*,52340,0,299
MEX,*,52343,3,299
MEX,*,52345,5,299
MEX,*,52346,6,299
MEX,*,52347,7,299
MEX,*,52350,0,299
MEX,*,52353,3,299
MEX,*,52354,4,299
MEX,*,52355,5,299
MEX,*,52356,6,299
MEX,*,52357,7,299
MEX,*,52360,0,299
MEX,*,52363,3,299
MEX,*,52364,4,299
MEX,*,52365,5,299
MEX,*,52366,6,299
MEX,*,52367,7,299
MEX,*,52384,4,299
MEX,*,52500,0,299
MEX,*,52503,3,299
MEX,*,52504,4,299
MEX,*,52505,5,299
MEX,*,52506,6,299
MEX,*,52540,0,299
MEX,*,52542,2,299
MEX,*,52544,4,299
MEX,*,52570,0,299
MEX,*,52600,0,299
MEX,*,52604,4,299
MEX,*,52605,5,299
MEX,*,52606,6,299
MEX,*,52607,7,299
MEX,*,52610,0,299
MEX,*,52613,3,299
MEX,*,52614,4,299
MEX,*,52640,0,299
MEX,*,52645,5,299
MEX,*,52650,0,299
MEX,*,52656,6,299
MEX,*,52664,4,299
MEX,*,52665,5,299
MEX,*,52667,7,299
MEX,*,52680,0,299
MEX,*,52683,3,299
MEX,*,52684,4,299
MEX,*,52685,5,299
MEX,*,52686,6,299
MEX,*,52688,8,299
MEX,*,52689,9,299
MEX,*,52690,0,299
MEX,*,52693,3,299
MEX,*,52700,0,299
MEX,*,52710,0,299
MEX,*,52713,3,299
MEX,*,52714,4,299
MEX,*,52715,5,299
MEX,*,52720,0,299
MEX,*,52723,3,299
MEX,*,52730,0,299
MEX,*,52733,3,299
MEX,*,52740,0,299
MEX,*,52743,3,299
MEX,*,52750,0,299
MEX,*,52753,3,299
MEX,*,52754,4,299
MEX,*,52755,5,299
MEX,*,52756,6,299
MEX,*,52757,7,299
MEX,*,52760,0,299
MEX,*,52763,3,299
MEX,*,52764,4,299
MEX,*,52765,5,299
MEX,*,52766,6,299
MEX,*,52767,7,299
MEX,*,52768,8,299
MEX,*,52769,9,299
MEX,*,52770,0,299
MEX,*,52773,3,299
MEX,*,52774,4,299
MEX,*,52775,5,299
MEX,*,52776,6,299
MEX,*,52777,7,299
MEX,*,52778,8,299
MEX,*,52779,9,299
MEX,*,52780,0,299
MEX,*,52783,3,299
MEX,*,52784,4,299
MEX,*,52785,5,299
MEX,*,52786,6,299
MEX,*,52787,7,299
MEX,*,52788,8,299
MEX,*,52789,9,299
MEX,*,52790,0,299
MEX,*,52793,3,299
MEX,*,52794,4,299
MEX,*,52795,5,299
MEX,*,52796,6,299
MEX,*,52797,7,299
MEX,*,52798,8,299
MEX,*,52799,9,299
MEX,*,52900,0,299
MEX,*,52909,9,299
MEX,*,52910,0,299
MEX,*,52915,5,299
MEX,*,52916,6,299
MEX,*,52918,8,299
MEX,*,52919,9,299
MEX,*,52920,0,299
MEX,*,52923,3,299
MEX,*,52924,4,299
MEX,*,52925,5,299
MEX,*,52926,6,299
MEX,*,52927,7,299
MEX,*,52928,8,299
MEX,*,52929,9,299
MEX,*,52930,0,299
MEX,*,52934,4,299
MEX,*,52936,6,299
MEX,*,52937,7,299
MEX,*,52938,8,299
MEX,*,52939,9,299
MEX,*,52940,0,299
MEX,*,52945,5,299
MEX,*,52946,6,299
MEX,*,52947,7,299
MEX,*,52948,8,299
MEX,*,52949,9,299
MEX,*,52950,0,299
MEX,*,52953,3,299
MEX,*,52956,6,299
MEX,*,52957,7,299
MEX,*,52958,8,299
MEX,*,52959,9,299
MEX,*,52960,0,299
MEX,*,52965,5,299
MEX,*,52966,6,299
MEX,*,52967,7,299
MEX,*,52968,8,299
MEX,*,52970,0,299
MEX,*,52975,5,299
MEX,*,52976,6,299
MEX,*,52977,7,299
MEX,*,52978,8,299
MEX,*,52979,9,299
MEX,*,52980,0,299
MEX,*,52985,5,299
MEX,*,52986,6,299
MEX,*,52987,7,299
MEX,*,52988,8,299
MEX,*,52989,9,299
MEX,*,52990,0,299
MEX,*,52994,4,299
MEX,*,52995,5,299
MEX,*,52996,6,299
MEX,*,52997,7,299
MEX,*,52998,8,299
MEX,*,53000,0,299
MEX,*,53010,0,299
MEX,*,53030,0,299
MEX,*,53040,0,299
MEX,*,53050,0,299
MEX,*,53060,0,299
MEX,*,53070,0,299
MEX,*,53100,0,299
MEX,*,53110,0,299
MEX,*,53115,5,299
MEX,*,53116,6,299
MEX,*,53117,7,299
MEX,*,53119,9,299
MEX,*,53120,0,299
MEX,*,53124,4,299
MEX,*,53125,5,299
MEX,*,53126,6,299
MEX,*,53127,7,299
MEX,*,53128,8,299
MEX,*,53129,9,299
MEX,*,53130,0,299
MEX,*,53138,8,299
MEX,*,53140,0,299
MEX,*,53150,0,299
MEX,*,53160,0,299
MEX,*,53170,0,299
MEX,*,53177,7,299
MEX,*,53178,8,299
MEX,*,53179,9,299
MEX,*,53200,0,299
MEX,*,53215,5,299
MEX,*,53216,6,299
MEX,*,53217,7,299
MEX,*,53218,8,299
MEX,*,53219,9,299
MEX,*,53220,0,299
MEX,*,53224,4,299
MEX,*,53227,7,299
MEX,*,53228,8,299
MEX,*,53229,9,299
MEX,*,53230,0,299
MEX,*,53237,7,299
MEX,*,53239,9,299
MEX,*,53240,0,299
MEX,*,53247,7,299
MEX,*,53248,8,299
MEX,*,53250,0,299
MEX,*,53260,0,299
MEX,*,53270,0,299
MEX,*,53278,8,299
MEX,*,53279,9,299
MEX,*,53280,0,299
MEX,*,53283,3,299
MEX,*,53290,0,299
MEX,*,53296,6,299
MEX,*,53297,7,299
MEX,*,53298,8,299
MEX,*,53300,0,299
MEX,*,53309,9,299
MEX,*,53310,0,299
MEX,*,53320,0,299
MEX,*,53329,9,299
MEX,*,53330,0,299
MEX,*,53338,8,299
MEX,*,53339,9,299
MEX,*,53340,0,299
MEX,*,53348,8,299
MEX,*,53350,0,299
MEX,*,53370,0,299
MEX,*,53378,8,299
MEX,*,53390,0,299
MEX,*,53398,8,299
MEX,*,53400,0,299
MEX,*,53410,0,299
MEX,*,53420,0,299
MEX,*,53425,5,299
MEX,*,53426,6,299
MEX,*,53427,7,299
MEX,*,53428,8,299
MEX,*,53430,0,299
